pickup_datetime,dropoff_datetime,trip_distance,passenger_count,payment_amount
1/1/16 1:43,1/1/16 1:52,1.96,2,11.9
1/1/16 1:43,1/1/16 2:04,4.65,2,23.3
1/1/16 1:43,1/1/16 2:13,6,1,29.8
1/1/16 1:43,1/1/16 2:01,4.6,3,17.3
1/1/16 1:44,1/1/16 2:05,4.47,1,20.3
1/1/16 1:44,1/1/16 1:56,1.8,5,10.8
1/1/16 1:44,1/1/16 1:47,0.6,1,5.3
1/1/16 1:44,1/1/16 1:59,7.34,1,23.3
1/1/16 1:44,1/1/16 1:54,1.76,1,12.25
1/1/16 1:45,1/1/16 1:53,0.4,1,9.36
1/1/16 1:45,1/1/16 1:45,0,1,3.8
1/1/16 1:45,1/1/16 2:14,7.41,1,33.36
1/1/16 1:45,1/1/16 2:12,6.51,1,36.84
1/1/16 1:46,1/1/16 2:04,4.6,1,23.5
1/1/16 1:46,1/1/16 2:03,3.5,2,15.3
1/1/16 1:46,1/1/16 1:57,1.8,1,12.35
1/1/16 1:46,1/1/16 1:53,1.23,1,9.96
1/1/16 1:47,1/1/16 1:54,0.79,2,8.25
1/1/16 1:47,1/1/16 2:01,3.3,1,13.8
1/1/16 1:47,1/1/16 2:05,1.41,1,15.3
1/1/16 1:47,1/1/16 2:05,2.39,1,14.3
1/1/16 1:47,1/1/16 1:59,4.47,1,19.56
1/1/16 1:48,1/1/16 1:52,1.12,1,7.8
1/1/16 1:48,1/1/16 1:53,0.9,2,9.45
1/1/16 1:48,1/1/16 2:06,6.24,1,22.3
1/1/16 1:48,1/1/16 1:55,1.1,3,9.35
1/1/16 1:48,1/1/16 1:57,2.6,1,14
1/1/16 1:49,1/1/16 2:01,2.94,1,12.8
1/1/16 1:49,1/1/16 2:00,1.25,1,10.8
1/1/16 1:49,1/1/16 2:04,7.3,1,25.3
1/1/16 1:49,1/1/16 1:59,2.79,1,13
1/1/16 1:50,1/1/16 1:56,1.7,1,8.8
1/1/16 1:50,1/1/16 1:56,1.01,1,7.3
1/1/16 1:50,1/1/16 2:11,2.51,1,17.3
1/1/16 1:50,1/1/16 2:03,1.99,1,12.3
1/1/16 1:51,1/1/16 2:06,4.1,1,16.3
1/1/16 1:51,1/1/16 2:13,5.4,1,20.8
1/1/16 1:51,1/1/16 1:56,0.91,5,8.84
1/1/16 1:51,1/1/16 2:06,2.3,1,13.3
1/1/16 1:51,1/1/16 2:04,2.6,1,12.3
1/1/16 1:51,1/1/16 1:59,2.4,1,11.76
1/1/16 1:52,1/1/16 2:12,6.1,2,22.3
1/1/16 1:52,1/1/16 2:13,5.5,1,26.15
1/1/16 1:52,1/1/16 2:17,2.9,1,17.3
1/1/16 1:52,1/1/16 2:12,9.5,1,29.8
1/1/16 1:52,1/1/16 2:26,10,3,32.8
1/1/16 1:53,1/1/16 2:07,4.5,1,16.3
1/1/16 1:53,1/1/16 2:19,9.04,5,30.3
1/1/16 1:53,1/1/16 2:04,2.01,2,14.04
1/1/16 1:53,1/1/16 2:02,2.7,1,12.8
1/1/16 1:54,1/1/16 2:00,1.37,1,9.96
1/1/16 1:54,1/1/16 2:02,3.14,1,12.3
1/1/16 1:54,1/1/16 1:58,0.6,1,7.3
1/1/16 1:54,1/1/16 2:13,3.71,1,17.3
1/1/16 1:55,1/1/16 2:04,1.68,1,9.8
1/1/16 1:55,1/1/16 2:19,6.48,5,27.96
1/1/16 1:55,1/1/16 2:09,1.97,6,12.3
1/1/16 1:55,1/1/16 2:16,3.74,1,22.49
1/1/16 1:56,1/1/16 2:02,0.88,1,7.8
1/1/16 1:56,1/1/16 1:57,0.2,1,5.15
1/1/16 1:56,1/1/16 2:14,4.07,5,16.8
1/1/16 1:56,1/1/16 2:26,3.76,1,21.8
1/1/16 1:56,1/1/16 2:05,1.62,1,9.3
1/1/16 1:57,1/1/16 2:02,1.8,2,11
1/1/16 1:57,1/1/16 2:03,1.17,6,7.8
1/1/16 1:57,1/1/16 2:11,2.61,1,15.96
1/1/16 1:57,1/1/16 2:17,3.45,1,21.19
1/1/16 1:57,1/1/16 2:30,9.1,2,38.75
1/1/16 1:58,1/1/16 2:03,1.3,1,9.35
1/1/16 1:58,1/1/16 2:29,6.6,1,27.3
1/1/16 1:58,1/1/16 2:10,3,1,16.6
1/1/16 1:58,1/1/16 2:16,5.1,1,21
1/1/16 1:59,1/1/16 2:22,6.3,1,22.8
1/1/16 1:59,1/1/16 2:14,3.15,1,14.3
1/1/16 1:59,1/1/16 2:13,3.65,1,18.36
1/1/16 1:59,1/1/16 2:08,0.92,6,9.36
1/1/16 1:59,1/1/16 2:07,1.7,2,9.3
1/1/16 2:00,1/1/16 2:12,2.1,1,14.65
1/1/16 2:00,1/1/16 2:01,0.19,5,4.3
1/1/16 2:00,1/1/16 2:06,0.9,4,8.75
1/1/16 2:00,1/1/16 2:04,0.7,3,6.3
1/1/16 2:00,1/1/16 2:28,6.07,3,29.16
1/1/16 2:01,1/1/16 2:09,1.22,1,10.3
1/1/16 2:01,1/1/16 2:28,4.6,1,25.55
1/1/16 2:01,1/1/16 2:23,5.3,1,20.8
1/1/16 2:01,1/1/16 2:12,3.23,1,15.96
1/1/16 2:02,1/1/16 2:26,5,1,21.3
1/1/16 2:02,1/1/16 2:16,3.6,1,17.75
1/1/16 2:02,1/1/16 2:08,0.8,2,8.75
1/1/16 2:02,1/1/16 2:15,5.3,2,18.8
1/1/16 2:02,1/1/16 2:13,1,1,9.3
1/1/16 2:03,1/1/16 2:24,5.19,1,23.76
1/1/16 2:03,1/1/16 2:04,0,4,26.8
1/1/16 2:03,1/1/16 2:13,0.73,1,8.8
1/1/16 2:03,1/1/16 2:25,4.92,5,26
1/1/16 2:03,1/1/16 2:09,1.1,5,7.3
1/1/16 2:04,1/1/16 2:27,4.81,1,26.39
1/1/16 2:04,1/1/16 2:19,6.83,1,22.3
1/1/16 2:04,1/1/16 2:26,5.31,2,24.96
1/1/16 2:04,1/1/16 2:23,6.5,1,23.3
1/1/16 2:05,1/1/16 2:19,1.58,1,13.56
1/1/16 2:05,1/1/16 2:07,0,1,4.3
1/1/16 2:05,1/1/16 2:25,4.9,3,23.16
1/1/16 2:05,1/1/16 2:15,1.3,1,11.16
1/1/16 2:05,1/1/16 2:19,3,1,13.3
1/1/16 2:06,1/1/16 2:08,0.5,3,5.3
1/1/16 2:06,1/1/16 2:36,10.79,1,34.8
1/1/16 2:06,1/1/16 2:31,9.6,1,37.55
1/1/16 2:06,1/1/16 2:39,7.92,5,29.3
1/1/16 2:07,1/1/16 2:16,1.34,1,9.3
1/1/16 2:07,1/1/16 2:18,3.04,5,15.96
1/1/16 2:07,1/1/16 2:15,1.8,2,9.3
1/1/16 2:07,1/1/16 2:26,3.7,1,20.15
1/1/16 2:08,1/1/16 2:10,0.3,1,4.8
1/1/16 2:08,1/1/16 2:26,4.2,2,21.95
1/1/16 2:08,1/1/16 2:19,1.57,2,12.96
1/1/16 2:08,1/1/16 2:22,3.61,1,17.76
1/1/16 2:08,1/1/16 2:23,4.31,1,19.56
1/1/16 2:09,1/1/16 2:23,6.1,1,20.3
1/1/16 2:09,1/1/16 2:23,2.76,1,14.3
1/1/16 2:09,1/1/16 2:19,2.36,5,10.8
1/1/16 2:09,1/1/16 2:17,1.47,1,8.8
1/1/16 2:10,1/1/16 2:20,2.49,1,11.3
1/1/16 2:10,1/1/16 2:14,2.1,1,8.8
1/1/16 2:10,1/1/16 2:23,2.21,1,14.16
1/1/16 2:10,1/1/16 2:13,0.37,4,6.3
1/1/16 2:11,1/1/16 2:28,3.3,2,15.3
1/1/16 2:11,1/1/16 2:41,6.7,1,33.35
1/1/16 2:11,1/1/16 2:15,0.8,1,6.8
1/1/16 2:11,1/1/16 2:15,0.8,1,7.55
1/1/16 2:11,1/1/16 2:22,2,2,13.55
1/1/16 2:11,1/1/16 2:26,4.44,5,16.3
1/1/16 2:12,1/1/16 2:17,1.24,1,7.3
1/1/16 2:12,1/1/16 2:45,6.78,6,24.3
1/1/16 2:12,1/1/16 2:43,15.45,1,50.34
1/1/16 2:12,1/1/16 2:30,2.3,1,14.3
1/1/16 2:13,1/1/16 2:17,0.65,1,6.3
1/1/16 2:13,1/1/16 2:19,1.4,1,10.38
1/1/16 2:13,1/1/16 2:17,0.9,1,7.55
1/1/16 2:13,1/1/16 2:24,2.6,1,10.8
1/1/16 2:13,1/1/16 2:28,2,2,12.3
1/1/16 2:14,1/1/16 2:24,3.7,1,16.3
1/1/16 2:14,1/1/16 2:40,5.3,4,27.8
1/1/16 2:14,1/1/16 2:19,0.6,1,6.3
1/1/16 2:15,1/1/16 2:18,0.7,2,6.95
1/1/16 2:15,1/1/16 2:20,1.5,1,8.8
1/1/16 2:15,1/1/16 2:33,6.92,1,29.75
1/1/16 2:15,1/1/16 2:27,2.24,1,11.8
1/1/16 2:15,1/1/16 2:21,1,1,8.15
1/1/16 2:16,1/1/16 2:22,1.29,5,8.3
1/1/16 2:16,1/1/16 2:18,0.45,1,6.36
1/1/16 2:16,1/1/16 2:30,2.99,2,13.8
1/1/16 2:16,1/1/16 2:36,9.13,1,28.3
1/1/16 2:16,1/1/16 2:20,0.3,1,5.8
1/1/16 2:17,1/1/16 2:32,4.1,1,21.84
1/1/16 2:17,1/1/16 2:29,1.75,1,11.3
1/1/16 2:17,1/1/16 2:57,20,4,58.34
1/1/16 2:17,1/1/16 2:33,3.3,1,17.25
1/1/16 2:18,1/1/16 2:23,1.2,2,7.3
1/1/16 2:18,1/1/16 2:23,0.9,1,6.8
1/1/16 2:18,1/1/16 2:55,15.81,1,49.84
1/1/16 2:18,1/1/16 2:26,1.32,3,9.96
1/1/16 2:19,1/1/16 2:25,0.98,1,7.3
1/1/16 2:19,1/1/16 2:22,0.58,6,5.8
1/1/16 2:19,1/1/16 2:49,8.73,2,30.9
1/1/16 2:19,1/1/16 2:27,1.07,2,9.5
1/1/16 2:20,1/1/16 2:54,12.19,1,47.16
1/1/16 2:20,1/1/16 2:33,2.9,1,17.15
1/1/16 2:20,1/1/16 2:36,2.9,2,17.76
1/1/16 2:20,1/1/16 2:32,3.3,1,16.6
1/1/16 2:20,1/1/16 2:37,3.9,1,19.55
1/1/16 2:21,1/1/16 2:34,2.47,2,12.8
1/1/16 2:21,1/1/16 2:33,5.36,3,18.3
1/1/16 2:21,1/1/16 2:29,1.7,1,9.3
1/1/16 2:21,1/1/16 2:50,3.24,1,19.8
1/1/16 2:21,1/1/16 2:43,4.2,1,18.8
1/1/16 2:22,1/1/16 2:37,4.3,1,21
1/1/16 2:22,1/1/16 2:26,0.92,1,6.3
1/1/16 2:22,1/1/16 2:38,2.34,1,13.8
1/1/16 2:23,1/1/16 2:33,0.8,2,10.3
1/1/16 2:23,1/1/16 2:26,0.4,1,6.36
1/1/16 2:23,1/1/16 2:26,0.7,1,5.8
1/1/16 2:23,1/1/16 2:48,18.8,5,70.01
1/1/16 2:23,1/1/16 2:56,4.85,4,28.56
1/1/16 2:24,1/1/16 2:42,2.12,1,16.56
1/1/16 2:24,1/1/16 2:41,2.77,2,17.16
1/1/16 2:24,1/1/16 2:29,1.12,2,8
1/1/16 2:24,1/1/16 2:35,2.75,1,11.3
1/1/16 2:25,1/1/16 2:27,0.6,1,5.3
1/1/16 2:25,1/1/16 2:33,1.75,5,11.76
1/1/16 2:25,1/1/16 2:28,0.4,1,9.3
1/1/16 2:25,1/1/16 2:43,5.78,2,22.9
1/1/16 2:25,1/1/16 2:33,1.7,1,9.3
1/1/16 2:26,1/1/16 2:40,3.34,1,17.88
1/1/16 2:26,1/1/16 2:36,2.1,2,12.35
1/1/16 2:26,1/1/16 2:45,3.3,1,20.54
1/1/16 2:26,1/1/16 2:42,7.8,1,30.38
1/1/16 2:27,1/1/16 2:41,2.6,1,15.8
1/1/16 2:27,1/1/16 2:42,1.1,4,14.3
1/1/16 2:27,1/1/16 2:44,2.9,1,14.3
1/1/16 2:27,1/1/16 2:44,4.82,6,20.3
1/1/16 2:28,1/1/16 2:46,7.38,1,24.3
1/1/16 2:28,1/1/16 2:33,0.9,1,9.1
1/1/16 2:28,1/1/16 2:44,3.49,1,19.89
1/1/16 2:28,1/1/16 2:35,1.78,1,11.16
1/1/16 2:29,1/1/16 2:39,4.38,1,18.96
1/1/16 2:29,1/1/16 2:35,1.18,5,7.3
1/1/16 2:29,1/1/16 2:41,2.53,1,15.99
1/1/16 2:29,1/1/16 2:50,4.9,2,20.3
1/1/16 2:29,1/1/16 2:34,1.2,1,7.3
1/1/16 2:30,1/1/16 2:43,2.5,1,12.8
1/1/16 2:30,1/1/16 3:06,8.6,2,32.3
1/1/16 2:30,1/1/16 2:33,0.4,1,6.35
1/1/16 2:30,1/1/16 2:40,1.52,1,11.16
1/1/16 2:31,1/1/16 2:43,4.8,3,20.75
1/1/16 2:31,1/1/16 2:44,3.2,1,15.95
1/1/16 2:31,1/1/16 2:39,1.93,1,11.62
1/1/16 2:32,1/1/16 2:34,0.74,2,7.54
1/1/16 2:32,1/1/16 2:38,1.4,1,8.8
1/1/16 2:32,1/1/16 2:46,3.81,5,15.3
1/1/16 2:32,1/1/16 2:45,1.93,1,14.16
1/1/16 2:32,1/1/16 2:37,0.5,2,6.3
1/1/16 2:33,1/1/16 2:54,4.64,1,18.8
1/1/16 2:33,1/1/16 2:44,1.6,1,12.36
1/1/16 2:33,1/1/16 2:42,2.8,1,13.55
1/1/16 2:33,1/1/16 2:37,0.73,1,6.96
1/1/16 2:34,1/1/16 2:53,2.79,3,15.3
1/1/16 2:34,1/1/16 2:47,2.7,5,12.8
1/1/16 2:34,1/1/16 2:47,2.3,2,16.8
1/1/16 2:34,1/1/16 2:41,1.7,2,8.8
1/1/16 2:34,1/1/16 2:40,0.8,1,6.8
1/1/16 2:35,1/1/16 2:57,5,2,24.35
1/1/16 2:35,1/1/16 2:52,1.6,2,14.3
1/1/16 2:35,1/1/16 2:38,0.6,1,6.3
1/1/16 2:36,1/1/16 2:52,5.09,3,22.25
1/1/16 2:36,1/1/16 2:45,1.9,1,9.81
1/1/16 2:36,1/1/16 2:40,0.56,2,6.96
1/1/16 2:36,1/1/16 2:37,0.03,2,3.8
1/1/16 2:36,1/1/16 2:44,1.4,1,9.3
1/1/16 2:37,1/1/16 2:38,0.37,2,4.8
1/1/16 2:37,1/1/16 3:03,5.03,5,22.3
1/1/16 2:37,1/1/16 2:41,0.7,1,6.95
1/1/16 2:37,1/1/16 3:09,3.89,1,23.3
1/1/16 2:38,1/1/16 2:49,2,5,10.8
1/1/16 2:38,1/1/16 2:45,1.5,1,8.8
1/1/16 2:38,1/1/16 2:58,8.06,1,32.88
1/1/16 2:38,1/1/16 3:14,11.56,5,38.8
1/1/16 2:39,1/1/16 2:47,1.85,5,10.3
1/1/16 2:39,1/1/16 2:49,2.35,1,13.56
1/1/16 2:39,1/1/16 2:52,3.7,1,16.3
1/1/16 2:39,1/1/16 2:43,0.29,1,5.3
1/1/16 2:39,1/1/16 2:48,2.35,2,20.3
1/1/16 2:40,1/1/16 2:50,1.12,5,9.3
1/1/16 2:40,1/1/16 2:45,0.71,1,6.3
1/1/16 2:40,1/1/16 2:52,3.5,1,16.56
1/1/16 2:40,1/1/16 2:53,4.2,1,18.35
1/1/16 2:41,1/1/16 2:48,0.8,5,7.8
1/1/16 2:41,1/1/16 2:55,1.83,1,14.76
1/1/16 2:41,1/1/16 3:03,2.2,2,18.95
1/1/16 2:41,1/1/16 2:52,1.36,1,9.8
1/1/16 2:42,1/1/16 3:37,15.13,1,49.8
1/1/16 2:42,1/1/16 2:56,3.3,3,16.8
1/1/16 2:42,1/1/16 2:49,1.04,1,7.8
1/1/16 2:42,1/1/16 2:47,1.1,1,7.8
1/1/16 2:43,1/1/16 2:50,1.2,1,10.75
1/1/16 2:43,1/1/16 2:52,1.24,1,8.8
1/1/16 2:43,1/1/16 2:52,1.6,1,9.3
1/1/16 2:44,1/1/16 2:57,3.4,1,14.8
1/1/16 2:44,1/1/16 2:47,0.8,1,7.25
1/1/16 2:44,1/1/16 3:03,5.06,1,24.44
1/1/16 2:44,1/1/16 2:50,1.99,1,8.8
1/1/16 2:44,1/1/16 2:49,0.67,1,6.8
1/1/16 2:45,1/1/16 2:45,0,1,15.1
1/1/16 2:45,1/1/16 2:56,1.69,1,11.3
1/1/16 2:45,1/1/16 2:52,0.4,1,6.8
1/1/16 2:45,1/1/16 2:50,0.5,1,6.95
1/1/16 2:45,1/1/16 3:19,9.9,2,35.8
1/1/16 2:46,1/1/16 2:49,0.7,1,6.3
1/1/16 2:46,1/1/16 2:52,1.31,5,8.8
1/1/16 2:46,1/1/16 3:02,5.3,1,22.3
1/1/16 2:46,1/1/16 2:57,2.1,1,12.95
1/1/16 2:47,1/1/16 2:59,2.45,1,15.99
1/1/16 2:47,1/1/16 2:59,2.9,1,12.8
1/1/16 2:47,1/1/16 2:51,0.9,3,6.3
1/1/16 2:47,1/1/16 2:50,0.55,1,6.3
1/1/16 2:48,1/1/16 3:18,4.6,2,27.35
1/1/16 2:48,1/1/16 2:51,0.47,2,5.3
1/1/16 2:48,1/1/16 3:07,5.46,2,19.3
1/1/16 2:49,1/1/16 3:06,6.77,3,27.36
1/1/16 2:49,1/1/16 3:11,6.81,5,24.3
1/1/16 2:49,1/1/16 3:01,3.12,2,15.3
1/1/16 2:49,1/1/16 3:06,1.85,1,16.62
1/1/16 2:50,1/1/16 3:04,3.36,5,14.8
1/1/16 2:50,1/1/16 2:53,1.18,1,7.56
1/1/16 2:50,1/1/16 2:55,0.98,1,8.16
1/1/16 2:50,1/1/16 3:01,2.33,5,11.3
1/1/16 2:51,1/1/16 2:59,1.3,1,8.8
1/1/16 2:51,1/1/16 3:04,3.9,3,15.8
1/1/16 2:51,1/1/16 3:08,7.22,1,23.8
1/1/16 2:51,1/1/16 3:03,1.5,1,10.3
1/1/16 2:51,1/1/16 2:54,0.5,2,6.35
1/1/16 2:52,1/1/16 3:23,11.2,1,36.8
1/1/16 2:52,1/1/16 3:22,13.7,1,48.35
1/1/16 2:52,1/1/16 3:08,3.11,1,17.88
1/1/16 2:53,1/1/16 3:05,1.6,1,12.95
1/1/16 2:53,1/1/16 3:03,0,1,8.3
1/1/16 2:53,1/1/16 3:11,5.86,2,20.8
1/1/16 2:53,1/1/16 3:02,1.3,1,8.8
1/1/16 2:54,1/1/16 2:54,0.23,1,5.16
1/1/16 2:54,1/1/16 3:02,1.2,1,10.75
1/1/16 2:54,1/1/16 3:00,1.9,1,8.8
1/1/16 2:54,1/1/16 3:08,3.6,4,14.8
1/1/16 2:55,1/1/16 2:56,0,1,3.8
1/1/16 2:55,1/1/16 3:02,1.2,1,8.3
1/1/16 2:55,1/1/16 3:10,3.3,2,17.85
1/1/16 2:55,1/1/16 3:13,6.65,1,29.64
1/1/16 2:56,1/1/16 3:08,3.51,1,13.8
1/1/16 2:56,1/1/16 3:05,1.63,1,11.76
1/1/16 2:56,1/1/16 3:09,2.7,4,15.35
1/1/16 2:56,1/1/16 3:07,4.17,2,14.3
1/1/16 2:57,1/1/16 3:09,2.19,1,11.8
1/1/16 2:57,1/1/16 3:04,0.9,2,7.8
1/1/16 2:57,1/1/16 3:10,2.9,1,15.35
1/1/16 2:57,1/1/16 3:11,2.29,1,9.3
1/1/16 2:58,1/1/16 3:19,8.1,1,30.8
1/1/16 2:58,1/1/16 3:22,13.5,1,47.75
1/1/16 2:58,1/1/16 3:01,0.6,3,6.35
1/1/16 2:58,1/1/16 3:24,9.96,1,38.16
1/1/16 2:59,1/1/16 3:15,3.1,1,14.3
1/1/16 2:59,1/1/16 3:28,8.2,1,35.35
1/1/16 2:59,1/1/16 3:02,0.7,1,5.8
1/1/16 3:00,1/1/16 3:17,3.63,1,18.96
1/1/16 3:00,1/1/16 3:10,1.74,5,12
1/1/16 3:00,1/1/16 3:06,0.2,1,6.8
1/1/16 3:00,1/1/16 3:10,2.4,1,11.3
1/1/16 3:00,1/1/16 3:13,3.1,1,13.3
1/1/16 3:01,1/1/16 3:26,5.83,1,24.54
1/1/16 3:01,1/1/16 3:19,4.7,2,21.95
1/1/16 3:01,1/1/16 3:28,6.8,1,37.84
1/1/16 3:01,1/1/16 3:24,7.37,1,30.96
1/1/16 3:02,1/1/16 3:23,6.93,1,24.8
1/1/16 3:02,1/1/16 3:11,1.37,1,10.3
1/1/16 3:02,1/1/16 3:14,1.64,1,10.3
1/1/16 3:03,1/1/16 3:08,1.08,4,8.76
1/1/16 3:03,1/1/16 3:17,2.41,1,12.3
1/1/16 3:03,1/1/16 3:17,2.1,1,12.3
1/1/16 3:03,1/1/16 3:29,12.76,1,38.3
1/1/16 3:03,1/1/16 3:07,0.57,1,5.3
1/1/16 3:04,1/1/16 3:07,0.5,1,6.35
1/1/16 3:04,1/1/16 3:32,5.7,1,23.3
1/1/16 3:04,1/1/16 3:14,1.96,5,9.8
1/1/16 3:05,1/1/16 3:25,6,2,25.55
1/1/16 3:05,1/1/16 3:14,1.5,1,9.8
1/1/16 3:05,1/1/16 3:15,2.8,2,14.75
1/1/16 3:05,1/1/16 3:07,0.34,5,6
1/1/16 3:06,1/1/16 3:15,1.95,4,10.3
1/1/16 3:06,1/1/16 3:25,3.8,1,16.3
1/1/16 3:06,1/1/16 3:17,1.9,2,10.3
1/1/16 3:06,1/1/16 3:21,2.19,1,12.3
1/1/16 3:07,1/1/16 3:11,0.82,1,7.56
1/1/16 3:07,1/1/16 3:22,2.63,1,16.56
1/1/16 3:07,1/1/16 3:28,8.1,2,29.3
1/1/16 3:08,1/1/16 3:11,0.5,2,5.3
1/1/16 3:08,1/1/16 3:13,1.03,2,8.76
1/1/16 3:08,1/1/16 3:17,2.47,1,11.3
1/1/16 3:08,1/1/16 3:21,1.7,1,13.55
1/1/16 3:08,1/1/16 3:25,4.99,1,23.5
1/1/16 3:09,1/1/16 3:22,7.75,6,29.84
1/1/16 3:09,1/1/16 3:27,7.06,1,23.8
1/1/16 3:09,1/1/16 3:16,1.2,1,8.8
1/1/16 3:10,1/1/16 3:16,0.6,1,6.8
1/1/16 3:10,1/1/16 3:30,8.29,1,26.8
1/1/16 3:10,1/1/16 3:29,3,1,15.8
1/1/16 3:10,1/1/16 3:30,4.68,6,22.56
1/1/16 3:10,1/1/16 3:26,3.59,1,18.36
1/1/16 3:11,1/1/16 3:33,7.11,2,31
1/1/16 3:11,1/1/16 3:16,0.8,1,6.8
1/1/16 3:11,1/1/16 3:35,3.1,2,18.8
1/1/16 3:12,1/1/16 3:26,3.3,1,17.15
1/1/16 3:12,1/1/16 3:18,1.3,1,9.75
1/1/16 3:12,1/1/16 3:27,4.15,2,15.8
1/1/16 3:12,1/1/16 3:31,4.58,1,21.96
1/1/16 3:13,1/1/16 3:29,3.2,5,19.12
1/1/16 3:13,1/1/16 3:34,4.94,1,19.8
1/1/16 3:13,1/1/16 3:13,0,2,80
1/1/16 3:13,1/1/16 3:30,4.3,1,17.8
1/1/16 3:14,1/1/16 3:47,19.27,1,68.5
1/1/16 3:14,1/1/16 3:42,12.3,2,45.95
1/1/16 3:14,1/1/16 3:22,3.41,5,14.8
1/1/16 3:15,1/1/16 3:22,1.2,2,8.3
1/1/16 3:15,1/1/16 3:38,6.27,5,27.36
1/1/16 3:15,1/1/16 3:19,0.7,2,7.56
1/1/16 3:15,1/1/16 3:39,4.91,2,26.62
1/1/16 3:16,1/1/16 3:43,11.37,3,42.96
1/1/16 3:16,1/1/16 3:36,3.9,1,21.6
1/1/16 3:16,1/1/16 3:49,6.59,5,32.16
1/1/16 3:16,1/1/16 3:23,2,1,11.15
1/1/16 3:17,1/1/16 3:17,0,1,25.8
1/1/16 3:17,1/1/16 3:27,1.99,2,16.8
1/1/16 3:17,1/1/16 3:40,4.4,3,24.35
1/1/16 3:17,1/1/16 3:28,2.53,1,12.8
1/1/16 3:18,1/1/16 3:23,1.1,1,9.49
1/1/16 3:18,1/1/16 3:23,1.16,5,7.3
1/1/16 3:18,1/1/16 3:35,4.1,2,16.3
1/1/16 3:18,1/1/16 3:36,4.4,3,21.35
1/1/16 3:19,1/1/16 3:26,2,1,11.6
1/1/16 3:19,1/1/16 3:24,1,1,8.15
1/1/16 3:19,1/1/16 3:40,6.2,2,26.15
1/1/16 3:20,1/1/16 3:42,4.93,6,24.12
1/1/16 3:20,1/1/16 3:27,1.29,1,7.8
1/1/16 3:20,1/1/16 3:26,0.72,1,9.49
1/1/16 3:20,1/1/16 3:52,5.8,1,25.3
1/1/16 3:21,1/1/16 3:22,0.4,1,5.8
1/1/16 3:21,1/1/16 3:33,1.32,1,10.8
1/1/16 3:21,1/1/16 3:40,5.09,1,19.3
1/1/16 3:21,1/1/16 3:44,8.5,1,28.8
1/1/16 3:22,1/1/16 3:51,9,1,29.8
1/1/16 3:22,1/1/16 3:40,4.14,1,17.8
1/1/16 3:22,1/1/16 3:30,2.5,1,10.8
1/1/16 3:22,1/1/16 3:27,1.1,4,8.75
1/1/16 3:23,1/1/16 3:33,2.82,5,14.16
1/1/16 3:23,1/1/16 3:37,2.1,1,15.35
1/1/16 3:23,1/1/16 3:39,3.94,1,15.3
1/1/16 3:24,1/1/16 3:31,2.3,1,10.3
1/1/16 3:24,1/1/16 3:41,4.6,1,21.3
1/1/16 3:24,1/1/16 3:34,1.6,1,9.8
1/1/16 3:24,1/1/16 3:48,6.5,2,29.15
1/1/16 3:25,1/1/16 3:36,3.1,1,15.36
1/1/16 3:25,1/1/16 3:43,3.46,1,15.8
1/1/16 3:25,1/1/16 3:34,1.69,1,9.8
1/1/16 3:25,1/1/16 3:41,6.9,1,22.3
1/1/16 3:26,1/1/16 3:34,1.9,1,11.75
1/1/16 3:26,1/1/16 3:31,1.5,1,9.35
1/1/16 3:26,1/1/16 3:36,1.61,1,9.8
1/1/16 3:26,1/1/16 3:35,2.7,1,11.8
1/1/16 3:27,1/1/16 3:43,4.04,5,21.84
1/1/16 3:27,1/1/16 3:40,3.1,1,13.3
1/1/16 3:27,1/1/16 3:42,4.04,5,15.8
1/1/16 3:28,1/1/16 3:54,10.9,2,39.95
1/1/16 3:28,1/1/16 3:32,0.7,1,7.3
1/1/16 3:28,1/1/16 3:33,0.84,1,7.56
1/1/16 3:28,1/1/16 3:33,1.03,4,8.16
1/1/16 3:29,1/1/16 3:35,1.4,1,7.8
1/1/16 3:29,1/1/16 3:55,17.64,3,58.34
1/1/16 3:29,1/1/16 3:40,5.49,2,21.36
1/1/16 3:30,1/1/16 3:41,1.8,1,10.8
1/1/16 3:30,1/1/16 3:41,3,1,16
1/1/16 3:30,1/1/16 3:42,1.83,1,10.8
1/1/16 3:30,1/1/16 3:57,7.77,1,28.8
1/1/16 3:31,1/1/16 3:41,2.58,2,14.16
1/1/16 3:31,1/1/16 3:51,7.8,1,34.8
1/1/16 3:31,1/1/16 3:42,2.1,1,10.8
1/1/16 3:32,1/1/16 3:41,1,2,8.8
1/1/16 3:32,1/1/16 3:33,0.44,2,4.8
1/1/16 3:32,1/1/16 3:41,2.9,2,14.75
1/1/16 3:32,1/1/16 3:44,2.2,1,11.8
1/1/16 3:33,1/1/16 3:45,4.3,1,15.8
1/1/16 3:33,1/1/16 3:36,0.5,1,6.95
1/1/16 3:33,1/1/16 4:04,8.1,1,29.3
1/1/16 3:33,1/1/16 3:36,0.5,2,5.3
1/1/16 3:34,1/1/16 3:48,6.01,1,20.3
1/1/16 3:34,1/1/16 3:46,2.7,1,14.75
1/1/16 3:34,1/1/16 4:02,8.1,2,34.55
1/1/16 3:35,1/1/16 3:58,5.06,1,22.8
1/1/16 3:35,1/1/16 3:59,4.76,2,21.3
1/1/16 3:35,1/1/16 3:49,2.38,6,14.3
1/1/16 3:35,1/1/16 3:39,0.91,1,6.3
1/1/16 3:36,1/1/16 3:44,2.36,1,11.8
